Date,Price,Open,High,Low,Vol.,Change %,Symbol,Nltk_Sentiment,FinBERT_Sentiment,Subjectivity_avg,Polarity_avg,PriceSP500,OpenSP500,HighSP500,LowSP500,Change%SP500
2020-08-24,9640.0,9430.0,9640.0,9430.0,101.19K,3.54%,FUESSVFL,0.7717,0.0,0.2273,0.0682,87295.7033,86959.88209999999,87316.05609999999,86832.6771,1.00%
2020-08-24,10350.0,10350.0,10350.0,10350.0,6.40K,0.00%,FUEVN100,0.7717,0.0,0.2273,0.0682,87295.7033,86959.88209999999,87316.05609999999,86832.6771,1.00%
2020-08-21,13310.0,13200.0,13310.0,13170.0,338.34K,0.45%,E1VFVN30,0.6369,0.9915,0.625,0.0,86428.16519999999,86143.226,86499.4,85972.77130000001,0.35%
2020-08-21,12070.0,11930.0,12070.0,11920.0,613.34K,1.86%,ETF,0.6369,0.9915,0.625,0.0,86428.16519999999,86143.226,86499.4,85972.77130000001,0.35%
2020-08-21,9860.0,9800.0,10450.0,9750.0,17.70K,0.92%,FUESSV30,0.6369,0.9915,0.625,0.0,86428.16519999999,86143.226,86499.4,85972.77130000001,0.35%
2020-08-21,11800.0,11600.0,11800.0,11600.0,61.56K,1.72%,FUESSV50,0.6369,0.9915,0.625,0.0,86428.16519999999,86143.226,86499.4,85972.77130000001,0.35%
2020-08-21,9310.0,9260.0,9340.0,9220.0,156.48K,1.64%,FUESSVFL,0.6369,0.9915,0.625,0.0,86428.16519999999,86143.226,86499.4,85972.77130000001,0.35%
2020-08-21,10350.0,10350.0,10360.0,10350.0,3.51K,0.29%,FUEVN100,0.6369,0.9915,0.625,0.0,86428.16519999999,86143.226,86499.4,85972.77130000001,0.35%
2020-08-18,13280.0,13270.0,13280.0,13170.0,50.19K,0.08%,E1VFVN30,0.5719,1.0,0.325,-0.025,86239.9018,86168.667,86374.73909999999,85741.2582,0.23%
2020-08-18,11880.0,12100.0,12100.0,11800.0,11.51K,-0.50%,ETF,0.5719,1.0,0.325,-0.025,86239.9018,86168.667,86374.73909999999,85741.2582,0.23%
2020-08-18,11700.0,11700.0,11800.0,11700.0,45.00K,0.00%,FUESSV50,0.5719,1.0,0.325,-0.025,86239.9018,86168.667,86374.73909999999,85741.2582,0.23%
2020-08-18,9220.0,9180.0,9220.0,9180.0,20.18K,-0.22%,FUESSVFL,0.5719,1.0,0.325,-0.025,86239.9018,86168.667,86374.73909999999,85741.2582,0.23%
2020-08-18,10250.0,10250.0,10250.0,10250.0,2.00K,0.20%,FUEVN100,0.5719,1.0,0.325,-0.025,86239.9018,86168.667,86374.73909999999,85741.2582,0.23%
2020-08-11,13130.0,13290.0,13290.0,13070.0,334.76K,-1.20%,E1VFVN30,0.25,0.0,0.0,0.0,84812.6617,85743.8023,86016.021,84626.9424,-0.80%
2020-08-11,11800.0,11610.0,11800.0,11600.0,75.36K,0.60%,ETF,0.25,0.0,0.0,0.0,84812.6617,85743.8023,86016.021,84626.9424,-0.80%
2020-08-11,11500.0,11500.0,11500.0,11490.0,51.78K,0.00%,FUESSV50,0.25,0.0,0.0,0.0,84812.6617,85743.8023,86016.021,84626.9424,-0.80%
2020-08-11,9090.0,9080.0,9090.0,9040.0,35.34K,0.22%,FUESSVFL,0.25,0.0,0.0,0.0,84812.6617,85743.8023,86016.021,84626.9424,-0.80%
2020-08-11,10210.0,10000.0,10260.0,10000.0,4.62K,-0.68%,FUEVN100,0.25,0.0,0.0,0.0,84812.6617,85743.8023,86016.021,84626.9424,-0.80%
2020-08-07,13200.0,13110.0,13200.0,13030.0,211.34K,-1.79%,E1VFVN30,0.4588,0.0,0.0,0.0,85260.4233,84975.48409999999,85290.9525,84685.4567,0.06%
2020-08-07,11550.0,11600.0,11620.0,11540.0,518.40K,-1.28%,ETF,0.4588,0.0,0.0,0.0,85260.4233,84975.48409999999,85290.9525,84685.4567,0.06%
2020-08-07,11400.0,11500.0,11500.0,11350.0,67.43K,-0.87%,FUESSV50,0.4588,0.0,0.0,0.0,85260.4233,84975.48409999999,85290.9525,84685.4567,0.06%
2020-08-07,9000.0,8950.0,9000.0,8950.0,135.95K,-0.22%,FUESSVFL,0.4588,0.0,0.0,0.0,85260.4233,84975.48409999999,85290.9525,84685.4567,0.06%
2020-08-07,10180.0,10140.0,10180.0,10000.0,10.23K,0.79%,FUEVN100,0.4588,0.0,0.0,0.0,85260.4233,84975.48409999999,85290.9525,84685.4567,0.06%
2020-08-05,13070.0,12940.0,13070.0,12770.0,305.88K,1.32%,E1VFVN30,0.4767,0.0,0.325,0.075,84662.5598,84397.9734,84738.8828,84397.9734,0.64%
2020-08-05,11800.0,11600.0,11800.0,11300.0,656.92K,3.51%,ETF,0.4767,0.0,0.325,0.075,84662.5598,84397.9734,84738.8828,84397.9734,0.64%
2020-08-05,11500.0,11300.0,11500.0,11300.0,60.56K,1.77%,FUESSV50,0.4767,0.0,0.325,0.075,84662.5598,84397.9734,84738.8828,84397.9734,0.64%
2020-08-05,9050.0,8800.0,9050.0,8800.0,164.29K,2.84%,FUESSVFL,0.4767,0.0,0.325,0.075,84662.5598,84397.9734,84738.8828,84397.9734,0.64%
2020-08-05,10130.0,10000.0,10130.0,10000.0,9.98K,1.50%,FUEVN100,0.4767,0.0,0.325,0.075,84662.5598,84397.9734,84738.8828,84397.9734,0.64%
2020-08-03,12620.0,12600.0,12620.0,12450.0,37.41K,1.77%,E1VFVN30,0.8979,1.0,0.45,0.25,83817.91859999999,83657.6403,84023.9907,83560.9645,0.72%
2020-08-03,11350.0,11100.0,11400.0,11100.0,22.07K,2.25%,ETF,0.8979,1.0,0.45,0.25,83817.91859999999,83657.6403,84023.9907,83560.9645,0.72%
2020-08-03,11200.0,10900.0,11200.0,10900.0,96.37K,2.75%,FUESSV50,0.8979,1.0,0.45,0.25,83817.91859999999,83657.6403,84023.9907,83560.9645,0.72%
2020-08-03,8630.0,8500.0,8670.0,8500.0,125.00K,0.70%,FUESSVFL,0.8979,1.0,0.45,0.25,83817.91859999999,83657.6403,84023.9907,83560.9645,0.72%
2020-08-03,9840.0,9500.0,9850.0,8930.0,9.51K,2.50%,FUEVN100,0.8979,1.0,0.45,0.25,83817.91859999999,83657.6403,84023.9907,83560.9645,0.72%
2020-07-31,12400.0,12460.0,12500.0,12200.0,213.37K,-0.48%,E1VFVN30,0.1779,1.0,0.0,0.0,83220.0551,83202.2464,83248.04019999999,81927.6523,0.77%
2020-07-31,11100.0,11580.0,11580.0,10900.0,121.26K,-5.13%,ETF,0.1779,1.0,0.0,0.0,83220.0551,83202.2464,83248.04019999999,81927.6523,0.77%
2020-07-31,10900.0,10900.0,11000.0,10900.0,59.11K,0.00%,FUESSV50,0.1779,1.0,0.0,0.0,83220.0551,83202.2464,83248.04019999999,81927.6523,0.77%
2020-07-31,8570.0,8370.0,8570.0,8370.0,182.47K,0.12%,FUESSVFL,0.1779,1.0,0.0,0.0,83220.0551,83202.2464,83248.04019999999,81927.6523,0.77%
2020-07-31,9600.0,9320.0,9600.0,9320.0,31.38K,-4.19%,FUEVN100,0.1779,1.0,0.0,0.0,83220.0551,83202.2464,83248.04019999999,81927.6523,0.77%
2020-07-30,12460.0,12380.0,12470.0,12300.0,218.75K,0.65%,E1VFVN30,0.0,0.0,0.1,0.1,82586.57419999999,82220.2238,82706.14689999999,81515.50809999999,-0.37%
2020-07-30,11700.0,11490.0,11700.0,11000.0,141.57K,6.36%,ETF,0.0,0.0,0.1,0.1,82586.57419999999,82220.2238,82706.14689999999,81515.50809999999,-0.37%
2020-07-30,10900.0,10800.0,11100.0,10800.0,58.46K,1.87%,FUESSV50,0.0,0.0,0.1,0.1,82586.57419999999,82220.2238,82706.14689999999,81515.50809999999,-0.37%
2020-07-30,8560.0,8540.0,8560.0,8490.0,13.71K,0.47%,FUESSVFL,0.0,0.0,0.1,0.1,82586.57419999999,82220.2238,82706.14689999999,81515.50809999999,-0.37%
2020-07-30,10020.0,10770.0,10770.0,10020.0,5.93K,-6.96%,FUEVN100,0.0,0.0,0.1,0.1,82586.57419999999,82220.2238,82706.14689999999,81515.50809999999,-0.37%
2020-07-29,12380.0,12600.0,12600.0,12120.0,198.44K,-1.75%,E1VFVN30,0.7351,1.0,0.3061,0.1303,82896.9544,82103.19519999999,83057.2327,82103.19519999999,1.24%
2020-07-29,11000.0,11500.0,11500.0,10700.0,242.83K,-4.35%,ETF,0.7351,1.0,0.3061,0.1303,82896.9544,82103.19519999999,83057.2327,82103.19519999999,1.24%
2020-07-29,10700.0,11100.0,11200.0,10700.0,58.58K,-2.73%,FUESSV50,0.7351,1.0,0.3061,0.1303,82896.9544,82103.19519999999,83057.2327,82103.19519999999,1.24%
2020-07-29,8520.0,8430.0,8520.0,8280.0,325.81K,-3.73%,FUESSVFL,0.7351,1.0,0.3061,0.1303,82896.9544,82103.19519999999,83057.2327,82103.19519999999,1.24%
2020-07-29,10770.0,10770.0,10770.0,10770.0,1.44K,-6.91%,FUEVN100,0.7351,1.0,0.3061,0.1303,82896.9544,82103.19519999999,83057.2327,82103.19519999999,1.24%
2020-07-24,13000.0,13280.0,13280.0,12710.0,245.22K,-2.11%,E1VFVN30,0.0,0.0,0.0,0.0,81808.0796,81884.4026,82105.7393,81413.7441,-0.62%
2020-07-24,11590.0,11900.0,11900.0,11340.0,536.53K,-2.77%,ETF,0.0,0.0,0.0,0.0,81808.0796,81884.4026,82105.7393,81413.7441,-0.62%
2020-07-24,11300.0,11550.0,11550.0,11200.0,70.58K,-2.16%,FUESSV50,0.0,0.0,0.0,0.0,81808.0796,81884.4026,82105.7393,81413.7441,-0.62%
2020-07-24,9080.0,9210.0,9210.0,8970.0,40.91K,-2.05%,FUESSVFL,0.0,0.0,0.0,0.0,81808.0796,81884.4026,82105.7393,81413.7441,-0.62%
2020-07-24,13370.0,13370.0,13370.0,12000.0,2.84K,6.96%,FUEVN100,0.0,0.0,0.0,0.0,81808.0796,81884.4026,82105.7393,81413.7441,-0.62%
2020-07-23,13280.0,13400.0,13400.0,13270.0,253.49K,-0.90%,E1VFVN30,-0.0516,-1.0,0.0,0.0,82319.44369999999,83232.7756,83446.48,81988.7107,-1.23%
2020-07-23,11920.0,11950.0,11950.0,11870.0,122.07K,-0.17%,ETF,-0.0516,-1.0,0.0,0.0,82319.44369999999,83232.7756,83446.48,81988.7107,-1.23%
2020-07-23,11550.0,11700.0,11700.0,11500.0,47.98K,-1.28%,FUESSV50,-0.0516,-1.0,0.0,0.0,82319.44369999999,83232.7756,83446.48,81988.7107,-1.23%
2020-07-23,9270.0,9300.0,9310.0,9260.0,81.07K,-1.17%,FUESSVFL,-0.0516,-1.0,0.0,0.0,82319.44369999999,83232.7756,83446.48,81988.7107,-1.23%
2020-07-23,12500.0,14340.0,14340.0,12500.0,25.13K,-6.79%,FUEVN100,-0.0516,-1.0,0.0,0.0,82319.44369999999,83232.7756,83446.48,81988.7107,-1.23%
2020-07-20,13470.0,13600.0,13600.0,13420.0,198.01K,-0.96%,E1VFVN30,0.0097,0.0,0.175,-0.0062,82729.0438,82029.4163,82902.0426,81797.90319999999,0.84%
2020-07-20,12010.0,12150.0,12150.0,12010.0,176.38K,-1.15%,ETF,0.0097,0.0,0.175,-0.0062,82729.0438,82029.4163,82902.0426,81797.90319999999,0.84%
2020-07-20,11820.0,11880.0,11880.0,11820.0,39.69K,-0.67%,FUESSV50,0.0097,0.0,0.175,-0.0062,82729.0438,82029.4163,82902.0426,81797.90319999999,0.84%
2020-07-20,9420.0,9460.0,9490.0,9420.0,74.40K,-0.84%,FUESSVFL,0.0097,0.0,0.175,-0.0062,82729.0438,82029.4163,82902.0426,81797.90319999999,0.84%
2020-07-17,13600.0,13550.0,13600.0,13550.0,634.76K,0.00%,E1VFVN30,0.0,0.0,0.0,0.0,82039.5927,82026.8722,82263.4735,81556.2137,0.28%
2020-07-17,12150.0,12180.0,12190.0,12130.0,79.54K,0.83%,ETF,0.0,0.0,0.0,0.0,82039.5927,82026.8722,82263.4735,81556.2137,0.28%
2020-07-17,11900.0,11900.0,11900.0,11900.0,40.00K,0.00%,FUESSV50,0.0,0.0,0.0,0.0,82039.5927,82026.8722,82263.4735,81556.2137,0.28%
2020-07-17,9500.0,9510.0,9560.0,9500.0,112.55K,0.32%,FUESSVFL,0.0,0.0,0.0,0.0,82039.5927,82026.8722,82263.4735,81556.2137,0.28%
2020-07-13,13500.0,13600.0,13600.0,13400.0,37.78K,-1.39%,E1VFVN30,0.0772,0.0,0.2708,-0.1458,80271.4432,81540.9491,82309.2673,80123.8854,-0.94%
2020-07-13,12030.0,12100.0,12110.0,12020.0,137.29K,-0.99%,ETF,0.0772,0.0,0.2708,-0.1458,80271.4432,81540.9491,82309.2673,80123.8854,-0.94%
2020-07-13,11800.0,11900.0,11900.0,11800.0,52.13K,-0.84%,FUESSV50,0.0772,0.0,0.2708,-0.1458,80271.4432,81540.9491,82309.2673,80123.8854,-0.94%
2020-07-13,9420.0,9520.0,9600.0,9420.0,10.63K,-0.21%,FUESSVFL,0.0772,0.0,0.2708,-0.1458,80271.4432,81540.9491,82309.2673,80123.8854,-0.94%
2020-07-08,13440.0,13480.0,13480.0,13300.0,80.59K,-0.30%,E1VFVN30,-0.4215,0.0,0.0,-0.1,80645.4259,80218.0171,80693.7638,79795.69649999999,0.78%
2020-07-08,11930.0,11900.0,12000.0,11890.0,35.04K,-0.17%,ETF,-0.4215,0.0,0.0,-0.1,80645.4259,80218.0171,80693.7638,79795.69649999999,0.78%
2020-07-08,11900.0,11900.0,11900.0,11800.0,58.37K,0.00%,FUESSV50,-0.4215,0.0,0.0,-0.1,80645.4259,80218.0171,80693.7638,79795.69649999999,0.78%
2020-07-08,9280.0,9320.0,9320.0,9260.0,51.86K,-0.43%,FUESSVFL,-0.4215,0.0,0.0,-0.1,80645.4259,80218.0171,80693.7638,79795.69649999999,0.78%
2020-07-02,13180.0,13300.0,13300.0,13040.0,691.50K,-0.90%,E1VFVN30,-0.5994,0.0,0.3066,-0.0079,79630.33,79976.32759999999,80541.1178,79490.40449999999,0.45%
2020-07-02,11650.0,11830.0,11830.0,11600.0,302.82K,-2.51%,ETF,-0.5994,0.0,0.3066,-0.0079,79630.33,79976.32759999999,80541.1178,79490.40449999999,0.45%
2020-07-02,11600.0,11500.0,11600.0,11500.0,40.36K,0.87%,FUESSV50,-0.5994,0.0,0.3066,-0.0079,79630.33,79976.32759999999,80541.1178,79490.40449999999,0.45%
2020-07-02,9060.0,9120.0,9120.0,9060.0,58.36K,-0.22%,FUESSVFL,-0.5994,0.0,0.3066,-0.0079,79630.33,79976.32759999999,80541.1178,79490.40449999999,0.45%
2020-07-01,13300.0,13300.0,13300.0,12830.0,749.68K,0.00%,E1VFVN30,0.4215,-0.9997,0.3,0.25,79271.6119,79017.2019,79589.6244,78897.6292,0.50%
2020-07-01,11950.0,11520.0,11950.0,11420.0,50.39K,2.75%,ETF,0.4215,-0.9997,0.3,0.25,79271.6119,79017.2019,79589.6244,78897.6292,0.50%
2020-07-01,11500.0,11400.0,11500.0,11400.0,45.00K,0.00%,FUESSV50,0.4215,-0.9997,0.3,0.25,79271.6119,79017.2019,79589.6244,78897.6292,0.50%
2020-07-01,9080.0,8930.0,9080.0,8910.0,5.05K,1.45%,FUESSVFL,0.4215,-0.9997,0.3,0.25,79271.6119,79017.2019,79589.6244,78897.6292,0.50%
2020-06-25,13340.0,13300.0,13340.0,13160.0,823.11K,-0.45%,E1VFVN30,0.128,-0.893,0.244,0.1155,78454.9558,77508.55059999999,78516.01419999999,76933.584,1.10%
2020-06-25,12100.0,11800.0,12100.0,11800.0,199.78K,1.00%,ETF,0.128,-0.893,0.244,0.1155,78454.9558,77508.55059999999,78516.01419999999,76933.584,1.10%
2020-06-25,11700.0,11800.0,11900.0,11700.0,83.00K,-0.85%,FUESSV50,0.128,-0.893,0.244,0.1155,78454.9558,77508.55059999999,78516.01419999999,76933.584,1.10%
2020-06-25,9300.0,9400.0,9400.0,9300.0,44.31K,-1.06%,FUESSVFL,0.128,-0.893,0.244,0.1155,78454.9558,77508.55059999999,78516.01419999999,76933.584,1.10%
2020-06-23,13540.0,13500.0,13540.0,13420.0,635.70K,-0.07%,E1VFVN30,0.4019,0.966,0.0667,0.0,79663.4033,79851.66669999999,80263.8109,79556.5511,0.43%
2020-06-23,12300.0,12400.0,12400.0,12060.0,335.86K,0.82%,ETF,0.4019,0.966,0.0667,0.0,79663.4033,79851.66669999999,80263.8109,79556.5511,0.43%
2020-06-23,11900.0,11850.0,11900.0,11850.0,90.28K,0.42%,FUESSV50,0.4019,0.966,0.0667,0.0,79663.4033,79851.66669999999,80263.8109,79556.5511,0.43%
2020-06-23,9500.0,9550.0,9560.0,9490.0,10.61K,-0.52%,FUESSVFL,0.4019,0.966,0.0667,0.0,79663.4033,79851.66669999999,80263.8109,79556.5511,0.43%
2020-06-16,13290.0,13350.0,13350.0,13140.0,251.75K,2.23%,E1VFVN30,-0.4215,0.0,0.4167,0.2167,79495.49269999999,79655.771,80225.6494,78259.06009999999,1.89%
2020-06-16,11950.0,11750.0,12000.0,11750.0,166.81K,1.36%,ETF,-0.4215,0.0,0.4167,0.2167,79495.49269999999,79655.771,80225.6494,78259.06009999999,1.89%
2020-06-16,11990.0,11800.0,12000.0,11800.0,50.64K,1.61%,FUESSV50,-0.4215,0.0,0.4167,0.2167,79495.49269999999,79655.771,80225.6494,78259.06009999999,1.89%
2020-06-16,9450.0,9350.0,9520.0,9100.0,27.25K,1.07%,FUESSVFL,-0.4215,0.0,0.4167,0.2167,79495.49269999999,79655.771,80225.6494,78259.06009999999,1.89%
2020-06-15,13000.0,13600.0,13600.0,12940.0,477.17K,-4.06%,E1VFVN30,0.4019,0.0,0.0,0.0,78017.3706,76165.26580000001,78353.1918,75450.3737,0.83%
2020-06-15,11790.0,12200.0,12200.0,11790.0,216.69K,-1.83%,ETF,0.4019,0.0,0.0,0.0,78017.3706,76165.26580000001,78353.1918,75450.3737,0.83%
2020-06-15,11800.0,12100.0,12100.0,11800.0,48.79K,-2.48%,FUESSV50,0.4019,0.0,0.0,0.0,78017.3706,76165.26580000001,78353.1918,75450.3737,0.83%
2020-06-15,9350.0,9620.0,9620.0,9300.0,62.87K,-2.20%,FUESSVFL,0.4019,0.0,0.0,0.0,78017.3706,76165.26580000001,78353.1918,75450.3737,0.83%
2020-06-12,13550.0,12910.0,13550.0,12910.0,1.06M,-0.73%,E1VFVN30,0.3818,0.0,0.1,0.0,77373.7133,78129.311,78571.9844,75928.6645,1.31%
2020-06-12,12010.0,11800.0,12080.0,11710.0,662.98K,-4.61%,ETF,0.3818,0.0,0.1,0.0,77373.7133,78129.311,78571.9844,75928.6645,1.31%
2020-06-12,12100.0,11800.0,12100.0,11600.0,101.68K,0.00%,FUESSV50,0.3818,0.0,0.1,0.0,77373.7133,78129.311,78571.9844,75928.6645,1.31%
2020-06-12,9560.0,9700.0,9700.0,9400.0,108.99K,-1.44%,FUESSVFL,0.3818,0.0,0.1,0.0,77373.7133,78129.311,78571.9844,75928.6645,1.31%
2020-06-11,13650.0,14000.0,14020.0,13380.0,1.15M,-3.47%,E1VFVN30,0.8155,1.0,0.5462,0.1558,76376.4261,79464.9635,79464.9635,76310.27949999999,-5.89%
2020-06-11,12590.0,12600.0,12660.0,12350.0,726.83K,0.00%,ETF,0.8155,1.0,0.5462,0.1558,76376.4261,79464.9635,79464.9635,76310.27949999999,-5.89%
2020-06-11,12100.0,12250.0,12300.0,12000.0,84.94K,-1.22%,FUESSV50,0.8155,1.0,0.5462,0.1558,76376.4261,79464.9635,79464.9635,76310.27949999999,-5.89%
2020-06-11,9700.0,10000.0,10000.0,9620.0,23.13K,2.11%,FUESSVFL,0.8155,1.0,0.5462,0.1558,76376.4261,79464.9635,79464.9635,76310.27949999999,-5.89%
2020-06-10,14140.0,13800.0,14140.0,13800.0,384.30K,1.29%,E1VFVN30,0.128,0.0,0.5,0.0,81159.3341,81752.1094,82003.9753,80940.54149999999,-0.53%
2020-06-10,12590.0,12580.0,13370.0,12400.0,316.78K,0.72%,ETF,0.128,0.0,0.5,0.0,81159.3341,81752.1094,82003.9753,80940.54149999999,-0.53%
2020-06-10,12250.0,12250.0,12400.0,12250.0,110.15K,0.00%,FUESSV50,0.128,0.0,0.5,0.0,81159.3341,81752.1094,82003.9753,80940.54149999999,-0.53%
2020-06-10,9500.0,9820.0,10020.0,9500.0,50.11K,-3.55%,FUESSVFL,0.128,0.0,0.5,0.0,81159.3341,81752.1094,82003.9753,80940.54149999999,-0.53%
2020-06-09,13960.0,14000.0,14060.0,13950.0,346.18K,-0.29%,E1VFVN30,0.5994,1.0,0.2758,0.0894,81594.3752,81749.5653,81988.7107,81235.6571,-0.78%
2020-06-09,12500.0,12600.0,12700.0,12500.0,155.64K,-2.11%,ETF,0.5994,1.0,0.2758,0.0894,81594.3752,81749.5653,81988.7107,81235.6571,-0.78%
2020-06-09,12250.0,12250.0,12300.0,12250.0,72.42K,-0.41%,FUESSV50,0.5994,1.0,0.2758,0.0894,81594.3752,81749.5653,81988.7107,81235.6571,-0.78%
2020-06-09,9850.0,9810.0,9850.0,9810.0,5.10K,-0.40%,FUESSVFL,0.5994,1.0,0.2758,0.0894,81594.3752,81749.5653,81988.7107,81235.6571,-0.78%
2020-06-04,13700.0,13620.0,13780.0,13620.0,701.22K,0.51%,E1VFVN30,0.4577,0.6667,0.384,0.1993,79180.0243,79162.2156,79602.3449,78622.8664,-0.34%
2020-06-04,12420.0,12040.0,12460.0,12040.0,147.28K,1.31%,ETF,0.4577,0.6667,0.384,0.1993,79180.0243,79162.2156,79602.3449,78622.8664,-0.34%
2020-06-04,12100.0,12000.0,12100.0,12000.0,50.71K,0.83%,FUESSV50,0.4577,0.6667,0.384,0.1993,79180.0243,79162.2156,79602.3449,78622.8664,-0.34%
2020-06-04,9800.0,9800.0,9800.0,9800.0,0.16K,0.62%,FUESSVFL,0.4577,0.6667,0.384,0.1993,79180.0243,79162.2156,79602.3449,78622.8664,-0.34%
2020-06-02,13620.0,13720.0,13790.0,13620.0,193.68K,-0.51%,E1VFVN30,-0.2263,0.0,0.3,0.1429,78378.6328,77971.5768,78386.26509999999,77635.75559999999,0.82%
2020-06-02,12200.0,12120.0,12340.0,12120.0,167.93K,-0.81%,ETF,-0.2263,0.0,0.3,0.1429,78378.6328,77971.5768,78386.26509999999,77635.75559999999,0.82%
2020-06-02,11850.0,11900.0,12000.0,11850.0,97.94K,-0.42%,FUESSV50,-0.2263,0.0,0.3,0.1429,78378.6328,77971.5768,78386.26509999999,77635.75559999999,0.82%
2020-06-02,9650.0,9570.0,9660.0,9570.0,10.95K,0.73%,FUESSVFL,-0.2263,0.0,0.3,0.1429,78378.6328,77971.5768,78386.26509999999,77635.75559999999,0.82%
2020-06-01,13690.0,13500.0,13700.0,13400.0,225.43K,1.63%,E1VFVN30,0.4404,0.9997,0.268,0.112,77740.0637,77310.1108,77905.43019999999,77124.3915,0.37%
2020-06-01,12300.0,12000.0,12300.0,12000.0,439.36K,0.41%,ETF,0.4404,0.9997,0.268,0.112,77740.0637,77310.1108,77905.43019999999,77124.3915,0.37%
2020-06-01,11900.0,11800.0,11900.0,11800.0,54.10K,0.85%,FUESSV50,0.4404,0.9997,0.268,0.112,77740.0637,77310.1108,77905.43019999999,77124.3915,0.37%
2020-06-01,9580.0,9320.0,9580.0,9320.0,106.21K,3.23%,FUESSVFL,0.4404,0.9997,0.268,0.112,77740.0637,77310.1108,77905.43019999999,77124.3915,0.37%
2020-05-28,13430.0,13460.0,13520.0,13350.0,478.69K,-0.22%,E1VFVN30,0.4404,0.9998,0.4875,0.1875,77078.5977,77508.55059999999,78070.79669999999,76918.3194,-0.21%
2020-05-28,12110.0,12150.0,12200.0,12100.0,53.32K,-0.33%,ETF,0.4404,0.9998,0.4875,0.1875,77078.5977,77508.55059999999,78070.79669999999,76918.3194,-0.21%
2020-05-28,11800.0,11800.0,11900.0,11700.0,37.77K,0.00%,FUESSV50,0.4404,0.9998,0.4875,0.1875,77078.5977,77508.55059999999,78070.79669999999,76918.3194,-0.21%
2020-05-28,9300.0,9250.0,9300.0,9230.0,0.88K,-0.96%,FUESSVFL,0.4404,0.9998,0.4875,0.1875,77078.5977,77508.55059999999,78070.79669999999,76918.3194,-0.21%
2020-05-26,13580.0,13600.0,13600.0,13450.0,393.59K,1.34%,E1VFVN30,0.5994,0.0,0.4833,0.0667,76114.3838,76427.3081,76875.0697,76022.7962,1.23%
2020-05-26,12300.0,12300.0,12300.0,12180.0,240.64K,0.00%,ETF,0.5994,0.0,0.4833,0.0667,76114.3838,76427.3081,76875.0697,76022.7962,1.23%
2020-05-26,11850.0,11650.0,11850.0,11650.0,81.12K,1.72%,FUESSV50,0.5994,0.0,0.4833,0.0667,76114.3838,76427.3081,76875.0697,76022.7962,1.23%
2020-05-26,9360.0,9320.0,9380.0,9290.0,11.40K,0.54%,FUESSVFL,0.5994,0.0,0.4833,0.0667,76114.3838,76427.3081,76875.0697,76022.7962,1.23%
2020-05-21,13700.0,13500.0,13700.0,13400.0,491.06K,1.86%,E1VFVN30,0.6808,1.0,0.15,0.05,75012.7885,75557.2259,75776.01849999999,74760.92259999999,-0.78%
2020-05-21,12200.0,12350.0,12500.0,12160.0,261.28K,-1.21%,ETF,0.6808,1.0,0.15,0.05,75012.7885,75557.2259,75776.01849999999,74760.92259999999,-0.78%
2020-05-21,11700.0,11700.0,11800.0,11700.0,61.01K,0.00%,FUESSV50,0.6808,1.0,0.15,0.05,75012.7885,75557.2259,75776.01849999999,74760.92259999999,-0.78%
2020-05-21,9270.0,9210.0,9270.0,9210.0,31.64K,0.98%,FUESSVFL,0.6808,1.0,0.15,0.05,75012.7885,75557.2259,75776.01849999999,74760.92259999999,-0.78%
2020-05-20,13450.0,13400.0,13450.0,13220.0,93.22K,0.37%,E1VFVN30,0.7684,0.0,0.45,0.225,75600.47559999999,75142.5376,75821.8123,75142.5376,1.67%
2020-05-20,12350.0,12300.0,12550.0,12210.0,597.50K,-1.20%,ETF,0.7684,0.0,0.45,0.225,75600.47559999999,75142.5376,75821.8123,75142.5376,1.67%
2020-05-20,11700.0,11600.0,11700.0,11600.0,70.15K,0.86%,FUESSV50,0.7684,0.0,0.45,0.225,75600.47559999999,75142.5376,75821.8123,75142.5376,1.67%
2020-05-20,9180.0,9180.0,9180.0,9180.0,28.43K,-0.65%,FUESSVFL,0.7684,0.0,0.45,0.225,75600.47559999999,75142.5376,75821.8123,75142.5376,1.67%
2020-05-14,12950.0,13000.0,13020.0,12940.0,66.77K,-0.69%,E1VFVN30,0.7184,0.9789,0.6,0.1,72570.4525,71094.87449999999,72578.0848,70385.07059999999,1.15%
2020-05-14,11980.0,11980.0,11980.0,11980.0,0.01K,6.96%,ETF,0.7184,0.9789,0.6,0.1,72570.4525,71094.87449999999,72578.0848,70385.07059999999,1.15%
2020-05-14,11500.0,11500.0,11500.0,11500.0,54.44K,0.00%,FUESSV50,0.7184,0.9789,0.6,0.1,72570.4525,71094.87449999999,72578.0848,70385.07059999999,1.15%
2020-05-14,9010.0,8900.0,9010.0,8900.0,0.20K,0.11%,FUESSVFL,0.7184,0.9789,0.6,0.1,72570.4525,71094.87449999999,72578.0848,70385.07059999999,1.15%
2020-05-13,13040.0,13100.0,13100.0,12720.0,928.90K,-0.46%,E1VFVN30,-0.2732,0.0,0.1667,0.1667,71743.62,72911.3619,73119.9781,71061.80119999999,-1.75%
2020-05-13,11200.0,11200.0,11200.0,11200.0,0.01K,6.67%,ETF,-0.2732,0.0,0.1667,0.1667,71743.62,72911.3619,73119.9781,71061.80119999999,-1.75%
